,id,created_at,tweet_clean,sentiment,sentiment_category
2460,284091149361221632,2012-12-27 00:19:42,' : \ xe2 \ x80 \ x99s solar powered super hit the east coast,0.5994,positive
2461,283703150123315200,2012-12-25 22:37:56,' Interesting premise . I will read it .',0.4019,positive
2462,283694250980429824,2012-12-25 22:02:34,' V cute ! Merry .',0.7777,positive
2463,283040346538115075,2012-12-24 02:44:12,' Cowboy riding the rocket no,-0.296,negative
2464,283037363763032066,2012-12-24 02:32:20,' Single camera view of the 40 meter rocket hover,0.0,neutral
2465,283034463372464129,2012-12-24 02:20:49,' Then we took him for a ride : 40 meter hover flight of the Grasshopper test rocket,0.0,neutral
2466,283032287602413568,2012-12-24 02:12:11,"' To provide a little perspective on the size of Grasshopper , we added a 6 cowboy to the rocket",0.0,neutral
2467,281541900916371457,2012-12-19 23:29:54,' Very much agree with this great review of Chasing Ice on Technica,0.7832,positive
2468,281207435140685824,2012-12-19 01:20:51,"' Thanks ! \ xe2 \ x80 \ x9c : Have driven a Model S 50 now . It \' s clearly the of \ xe2 \ x80 \ x94by far the best car ever made .""'",0.8777,positive
2469,280739170903789568,2012-12-17 18:20:08,' A beautiful and awe - inspiring view of Earth from the International Space Station,0.7717,positive
2470,279598935641833474,2012-12-14 14:49:15,' Good piece on \ xe2 \ x80 \ x9c : The would seem to disagree .,0.0772,positive
2471,279597699945361408,2012-12-14 14:44:20,' Roughly equivalent to a 747 flight from LA to ( one way ).',0.0,neutral
2472,279597307673067520,2012-12-14 14:42:47,""" That ' s why I ' m a believer in solar power . We have a giant fusion reactor conveniently in the sky .""",0.0,neutral
2473,279591897473896448,2012-12-14 14:21:17,"' Exactly "" : the uncontrolled experiment of co2 to atmosphere is a bad idea .\ xe2 \ x80 \ x9d '",-0.6705,negative
2474,279586009954516992,2012-12-14 13:57:53,""" It is hard to argue with a thermometer . Global warming is real and . Wish it ' t .",0.128,positive
2475,278953918338326528,2012-12-12 20:06:11,' Cool video recap of the big of the year by Zeitgeist2012,0.3182,positive
2476,278918251730305025,2012-12-12 17:44:27,"' Relative to kerosene , methane is not prone to coking , but we would run v high purity anyway for .'",0.0,neutral
2477,278917332657651712,2012-12-12 17:40:48,"' in Space or Aircraft , creator of the awesome - 3",0.6249,positive
2478,278915899501727744,2012-12-12 17:35:07,""" My big worry would be long ( hopefully ) term when I ' m dead , v sad situation with once great in Space """,-0.5423,negative
2479,278913921891586049,2012-12-12 17:27:15,"' will go public at some point , as I think it should ultimately be primarily by the public "" will go public ?""'",0.0,neutral
2480,278910847768739840,2012-12-12 17:15:02,""" Best to study some form of engineering , which is the art of useful that ' t exist before .""",0.7964,positive
2481,278910105804734464,2012-12-12 17:12:05,"' 30 apart : "" This Stock is Screaming Buy "" and "" This Stock Could Get """,-0.3818,negative
2482,278605236845817856,2012-12-11 21:00:39,' : YES ! \ xe2 \ x80 \ x9c : BREAKING : to launch anti - cholera initiative at cholera ...',0.3453,positive
2483,278331899133452288,2012-12-11 02:54:30,' was just for a full Class 1 Auto License by a vote of 4 to 1 . Much !',0.0,neutral
2484,277913865688346624,2012-12-09 23:13:23,"' Told my ( age 8 and 6 ) that we were going to see the Nutcracker , which somehow got as the .'",0.0,neutral
2485,277693768583491584,2012-12-09 08:38:48,' to for being the first to drive a Model S over 400 on a single charge !',0.0,neutral
2486,276194361442705408,2012-12-05 05:20:41,' Interesting possible answer to the Paradox \ n,0.3182,positive
2487,275835562076811264,2012-12-04 05:34:57,' : New government study we could save by dollar with . New study is wrong :,0.0258,positive
2488,275821969415483393,2012-12-04 04:40:56,' Am happy to report that was narrowly cash flow positive last week . Continued improvement through year end .',0.8834,positive
2489,275346615634624514,2012-12-02 21:12:03,' Uranium ore now available on ! So much more convenient than,0.0,neutral
2490,274090388669734912,2012-11-29 10:00:15,' Thanks !',0.4926,positive
2491,273671124909432833,2012-11-28 06:14:15,' : is in ways that will profoundly affect,0.0,neutral
2492,273596976526942209,2012-11-28 01:19:37,""" Can ' t put my finger on it , but for some reason the newsstand is looking particularly good right now",0.6474,positive
2493,273486358411087872,2012-11-27 18:00:03,"' But if humanity to become a - planet species , then we must figure out how to move millions of people to .'",0.0,neutral
2494,273485219162648576,2012-11-27 17:55:32,"' And , yes , I do in fact know that this crazy . That is not lost on me . Nor I do think will do this alone .'",-0.0869,negative
2495,273483420468932608,2012-11-27 17:48:23,"' Millions of people for colony , so 80k + would just be the number moving to per year",0.0772,positive
2496,272518429368541184,2012-11-25 01:53:51,' Short of the recent mission to the Space Station,0.0,neutral
2497,272129332565123072,2012-11-24 00:07:43,' Heart of Gold powered by the Infinite Improbability Drive !',0.0,neutral
2498,272063241780338688,2012-11-23 19:45:06,' My talk for the Royal Aeronautical Society is now . This a little more technical .,0.0,neutral
2499,271814339969826817,2012-11-23 03:16:03,"' \' s "" Life \' s Too Short "" sketch is super funny",0.7783,positive
2500,271717168645824512,2012-11-22 20:49:55,""" : if anyone the video , I ' mirrored it on here :",0.0,neutral
2501,271652314744487936,2012-11-22 16:32:13,' On the plus side ...\ xe2 \ x80 \ x9c : Climate change a silver lining : sweet potatoes,0.4588,positive
2502,271642966442000385,2012-11-22 15:55:04,' Gave a talk on energy and transport at,0.2732,positive
2503,271119275673145344,2012-11-21 05:14:07,' Exactly !',0.0,neutral
2504,271085808155500544,2012-11-21 03:01:08,' Love this picture of the rover on . Landscape just like the desert .,0.7717,positive
2505,271049552566554625,2012-11-21 00:37:03,""" : HELLO \ xe2 \ x80 \ xa6 . \ xe2 \ x80 \ x9c : BREAKING : Is it possible that ' s Curiosity rover found organic on ? ...""",0.0,neutral
2506,270972990756364288,2012-11-20 19:32:50,""" , I don ' t think Apple is . Just won ' t unseat from 1st place with Larry P in charge .",0.5719,positive
2507,270970389394518016,2012-11-20 19:22:29,""" Mass . judge auto ' demand to kill our little store . , justice !",-0.522,negative
2508,270781533739175937,2012-11-20 06:52:03,""" ' s article was fair , but his editor chose a more sensational headline & ; used even though I ' t actually say that .""",0.1655,positive
2509,270778128643809282,2012-11-20 06:38:31,' These in Space News describe why 6 5 : and,0.0,neutral
2510,270776170184847360,2012-11-20 06:30:44,"' Was by as saying "" \' s rocket no chance "". Just said the [ Franco - German ] 5 no chance , so go with 6 .'",-0.1027,negative
2511,270421087202992128,2012-11-19 06:59:46,"' Just returned from a trip to and , where I met with many interesting people . I really like !'",0.6989,positive
2512,269469826915893248,2012-11-16 15:59:47,' : My Model S just and I went electric like ! ',0.4199,positive
2513,269259128277463040,2012-11-16 02:02:33,' Original article on Model S from :,0.3182,positive
2514,269249710949289984,2012-11-16 01:25:08,' like Consumer had a good experience with the Model S,0.6597,positive
2515,268478010028597249,2012-11-13 22:18:40,' : for Late Night With Jimmy . By holding an astronaut monkey .,0.0,neutral
2516,268210066300235776,2012-11-13 04:33:57,"' Cool story about a installation after hurricane Sandy . Good going , !",0.6696,positive
2517,268166615928025088,2012-11-13 01:41:18,' : Shock Therapy : Is Ready for an Electric Car of the Year ?: \ xe2 \ x80 \ x9cI \ xe2 \ x80 \ x99ve seen your \ xe2 \ x80 \ x98Car of the Year \ xe2 \ x80 \ x99 announcement ... ...',-0.0258,negative
2518,267909403469021184,2012-11-12 08:39:13,' was awesome,0.6249,positive
2519,266295618702553088,2012-11-07 21:46:38,' View of Grasshopper test rocket from the water tower . Note and person nearby for sense of size .,0.0,neutral
2520,265708137435258880,2012-11-06 06:52:11,"' Good skit by , Chat Noir . Camus in cat form !",0.4926,positive
2521,264832219040845824,2012-11-03 20:51:36,"' Engine for pitch and yaw , gas for roll .'",0.0,neutral
2522,264829895899762688,2012-11-03 20:42:22,' First flight of 10 story tall Grasshopper rocket closed loop thrust vector & ; throttle control,0.0,neutral
2523,264031803218743297,2012-11-01 15:51:02,' : And the winner is ... the .,0.5859,positive
2524,263429171190042624,2012-10-30 23:56:23,"' : Early this morning , Dragon into the Port of LA",0.0,neutral
2525,262609273878622208,2012-10-28 17:38:24,' Reply to : Our speed was a little too high . Got a ticket at 92 on I - 5 . We need the Autobahn in CA !',0.0,neutral
2526,262605962005868544,2012-10-28 17:25:15,' V of team for 1000th Model S body . More made this month than entire rest of year,0.0,neutral
2527,262374155700289536,2012-10-28 02:04:08,"' Reply to : Yes , Model S 5 + 2 with room for luggage in the front trunk . My love the rear facing best .'",0.9022,positive
2528,262371488181665794,2012-10-28 01:53:32,' Pic of the Model S getting supercharged with the lovely,0.5859,positive
2529,262365909757358080,2012-10-28 01:31:22,' Doing LA to road trip in Model S with all 5 & ; . Supercharger finished charging b4 we finished our !',0.0,neutral
2530,260475462952824834,2012-10-22 20:19:24,' Just wrote a piece about,0.0,neutral
2531,259527804339769344,2012-10-20 05:33:45,"' : Supercharger network today . Charge for free in Model S on your next road trip and LA , & ; V ...'",0.5106,positive
2532,256529467911073793,2012-10-11 22:59:26,' Long exposure shot of Dragon and the Space Station arcing across the night sky over,0.0,neutral
2533,256479474785349632,2012-10-11 19:40:46,' : take their first look inside Dragon . Now where \ xe2 \ x80 \ x99s that ice cream ?,0.0,neutral
2534,256054352286982144,2012-10-10 15:31:29,"' : At 9 : 03A , Dragon was to the space station , its home for the next 2 . 5 .",0.0,neutral
2535,255750808237404160,2012-10-09 19:25:18,' : We drag - the and M5 last week . This is what :,-0.2263,negative
2536,255107883853819904,2012-10-08 00:50:33,' Falcon 9 rocket booster Dragon to its target orbit !',0.0,neutral
2537,255046270975094784,2012-10-07 20:45:44,' Time lapse video of rocket roll out Now 3 45 to lift off ...',0.0,neutral
2538,253683768236322817,2012-10-04 02:31:38,' An update about \ n,0.0,neutral
2539,253290635400986624,2012-10-03 00:29:28,"' Sorry , meant to say .'",-0.0772,negative
2540,253280601069719553,2012-10-02 23:49:35,' our Falcon 9 rocket and Dragon to the Space Station on at 8 : 35pm !,0.0,neutral
2541,252870369487233024,2012-10-01 20:39:28,' Review of the Model S by,0.0,neutral
2542,252827753643126784,2012-10-01 17:50:08,' View from landing leg camera on Falcon rocket test rig ( aka Grasshopper Project ),-0.128,negative
2543,252528724602400768,2012-09-30 22:01:54,"' Now test firing our most advanced engine , the Merlin 1D - , at 80 of thrust .",-0.0276,negative
2544,250453089562263552,2012-09-25 04:34:04,' The Supercharger will over time allow you to travel anywhere on pure sunlight for free,0.6369,positive
2545,250291772859752449,2012-09-24 17:53:03,' Model S review by . Totally agree with . coming soon .,0.4201,positive
2546,249732238332293120,2012-09-23 04:49:40,' : What a great car ! Coast to coast was a piece of cake in the Model S ! Thanks for making such a great car . x ...',0.9133,positive
2547,249306225177669632,2012-09-22 00:36:50,' First test flight hop of our Grasshopper rocket !,0.0,neutral
2548,248564996022345728,2012-09-19 23:31:27,' The first owner to drive coast to coast in a Model S is about to complete the journey !',0.0,neutral
2549,247510274918199296,2012-09-17 01:40:23,' made 100 vehicle this week for the first time . Really of the team ! Pic of S / N 396 :,0.0,neutral
2550,246419783136976897,2012-09-14 01:27:09,' Supercharger unveiling event set for Sept 24 . It will feel like alien landed at highway rest .',0.3612,positive
2551,246352069332721665,2012-09-13 20:58:05,' Amazing series of space by,0.5859,positive
2552,245605921387053056,2012-09-11 19:33:09,' : First Drive : 2012 Model S [ w / video ],0.0,neutral
2553,243800936240279552,2012-09-06 20:00:47,' Model S driven 285 from to the beach in LA on a single charge by,0.0,neutral
2554,240909270764359680,2012-08-29 20:30:20,' This piece about in the is worth a read,0.2263,positive
2555,240620571589738496,2012-08-29 01:23:09,""" Extending life to would ensure humanity ' s survival and be the , most exciting adventure ever !""",0.8386,positive
2556,240174623948419072,2012-08-27 19:51:07,""" Back of the envelope : Merlin accelerate Model S at 25 g ' s , so break sound barrier in & ; 1 . 5 sec """,-0.1935,negative
2557,240172289746939904,2012-08-27 19:41:50,"' For their test drive , the Motor Trend team drove from LA to San and back without",0.0,neutral
2558,240171772014624768,2012-08-27 19:39:47,' Motor Trend Model S as sedan at 3 . 9 sec 0 - 60 and tied for 1st in stopping distance ',-0.1531,negative
2559,239461912121843712,2012-08-25 20:39:03,' was a hero to all of humanity . His spirit will carry us to the .',0.6486,positive
2560,238308173990223873,2012-08-22 16:14:31,' I love the sight of in the morning . Production line review is looking good !,0.8122,positive
2561,238307391215648769,2012-08-22 16:11:24,' Glad to contribute to the museum and will do more in the future . He was a great man .,0.7964,positive
2562,235130471745454084,2012-08-13 21:47:27,' About to go through my first jury selection process . Trial an gang related murder . .',-0.6908,negative
2563,232366724064874497,2012-08-06 06:45:18,' : Success ! on !',0.6467,positive
2564,231886975500693504,2012-08-04 22:58:57,' : Are we all ?,0.0,neutral
2565,231545784494084096,2012-08-04 00:23:11,"' V important to make all of humanity , but in this case a particular duty is to the taxpayer '",0.1027,positive
2566,231517918733672449,2012-08-03 22:32:27,""" Deeply appreciate ' s faith in . We will do whatever it to make and the people .""",0.7245,positive
2567,231450555992662017,2012-08-03 18:04:47,' : Selected by to Return to Space !,0.0,neutral
2568,231443998395473920,2012-08-03 17:38:43,' Sure . To be clear that number would include all US solar energy ( thermal + ).',0.743,positive
2569,231210590675279872,2012-08-03 02:11:15,' 1st pure solar hour day just by ! Predict 1st hour day from all US solar & ; 15 .',0.0,neutral
2570,230507510929440768,2012-08-01 03:37:27,""" I ' m neither anti - conservative nor anti - liberal . Just don ' t like group think . should be considered on their own .""",0.6623,positive
2571,230496786182205440,2012-08-01 02:54:50,"' set the vector for the . The Life of out that we are all , except for that one guy .'",0.0,neutral
2572,230491286489161729,2012-08-01 02:32:59,""" People ought to think more about who wrote the that ' s running in their head ( sigh ). It probably ' t them .""",0.0258,positive
2573,230490756966662144,2012-08-01 02:30:53,"' Don \' t know about "" dark "", but a major role in Occupy",0.0,neutral
2574,230487450882019328,2012-08-01 02:17:45,""" Would love to make a with crazy torque , dynamic air suspension and like its on . That ' d be sweet ...""",0.872,positive
2575,230486103923236864,2012-08-01 02:12:24,"' Good assessment of the Dark Knight in the Atlantic . Dickens , not Rand .",0.4404,positive
2576,230424849762381824,2012-07-31 22:08:59,' : I love this Rock funny 1 minute segment on the ridiculousness of political .,0.7184,positive
2577,230423954618204161,2012-07-31 22:05:26,' Model S at $ 50k after federal rebate . Gen3 will be ~$ 30k . Need to optimize design and scale volume .',0.4939,positive
2578,230421989112807424,2012-07-31 21:57:37,' Goal for Model S is to show that electric is way way better than gas . Combine w solar power & ; the future bright .',0.7003,positive
2579,230420003961323520,2012-07-31 21:49:44,' : Model S on the cover of the Issue !,0.0,neutral
2580,230140622625968130,2012-07-31 03:19:34,""" Worth that Muller ' s research confirming global warming is real was funded by . Fate irony .""",0.3182,positive
2581,230139118091370496,2012-07-31 03:13:36,"' : Climate change skeptic Muller comes around on climate change : "" are almost entirely the cause ."" ...'",-0.2263,negative
2582,228953015082684416,2012-07-27 20:40:28,' opening is excellently . Jolly good show !,0.8908,positive
2583,228909546880520192,2012-07-27 17:47:44,' Abandoned car and across . Super fun ! Next time minus the tweed jacket .,0.6696,positive
2584,228695905338019842,2012-07-27 03:38:47,"' Yes , my absolute goal w always been mass market electric . Will finally get there with Gen3 program .'",0.4019,positive
2585,228694597524680704,2012-07-27 03:33:35,""" Now it ' s just a song that you used to know",0.0,neutral
2586,228690043949158401,2012-07-27 03:15:29,"' Biggest risk is that we take too long to solve the sustainable energy problem , causing climate change .'",-0.2263,negative
2587,228677717632098304,2012-07-27 02:26:31,""" to past , today ' s world is fantastic & ; likely will be for many . Just need to cover future downside risk .""",0.128,positive
2588,228659334513573888,2012-07-27 01:13:28,""" ' s Foundation out that all fall . Must ensure dark period is short & ; finite .""",0.3818,positive
2589,228173428941795328,2012-07-25 17:02:39,""" : ' Heat Dome ' Linked To ' s Biggest Melt In 30",0.0,neutral
2590,227294010274873344,2012-07-23 06:48:09,' Big oil is same trick about smoking the atmosphere ... is we only have 1 atmosphere :,-0.0516,negative
2591,227291748798455809,2012-07-23 06:39:10,"' 30 ago , when 98 % of said smoking cancer , tobacco industry response was still "" disagree ""'",-0.7906,negative
2592,227280128307253248,2012-07-23 05:52:59,' : and for the people of Aurora this sad weekend .',-0.561,negative
2593,226992186493919232,2012-07-22 10:48:49,' : Radical journalist and commentator at 71 . Read seven in his archive : :// ...',0.0,neutral
2594,226725493922201600,2012-07-21 17:09:04,"' Now debating the nature of citizen and state , effective democracy & ; necessary revolution , by .'",0.4767,positive
2595,226714911756136449,2012-07-21 16:27:01,"' an interesting comment at the debate : "" If we see no in , we harbor none in ourselves .""'",0.128,positive
2596,226703106170318850,2012-07-21 15:40:07,""" Am in at an style debate about and society . I ' m in favor :)""",0.4019,positive
2597,225660118493196288,2012-07-18 18:35:39,' : Relive the most exciting from Dragon \ xe2 \ x80 \ x99s historic mission \ n,0.5413,positive
2598,225187179763220480,2012-07-17 11:16:22,"'"" Welcome monkey love "" are the top 5 most popular after "" password "".",0.902,positive
2599,224406502188916739,2012-07-15 07:34:14,' Will publish something on the in about four . Will forgo on the idea and just open source it . Not a tunnel .',0.0,neutral
2600,224405461938601984,2012-07-15 07:30:06,"'"" Most of us live in a semi - somnambulistic state & ; the days fly by . The 2 are childhood and when we are in love ."" - '",0.6369,positive
2601,224005741810417665,2012-07-14 05:01:46,"' Headed to a ( ahem ) volcano . Since I \' t finish my , it \' s actually "" ."" Evil .",-0.6597,negative
2602,223430899004485634,2012-07-12 14:57:32,' I think we will see people on in less than 20 . 12 to 15 most likely . ',0.0,neutral
2603,223429211443036160,2012-07-12 14:50:49,"' Going at full speed ! \ xe2 \ x80 \ x9c : - you are my hero my friend . Please ! Ramp up production on that use NO gas .""'",0.7751,positive
2604,221503107182501889,2012-07-07 07:17:10,' Now back to work . Intense ahead as we ramp production of and .',0.0772,positive
2605,220824194672369666,2012-07-05 10:19:25,""" ' s are real , . I ' m not on acid :) Here is what we saw :",-0.357,negative
2606,220784395282432001,2012-07-05 07:41:16,' Am standing on the beach in and looking at a moon rainbow for the first time in my life . Incredibly beautiful .',0.6361,positive
2607,219270969666174977,2012-07-01 03:27:27,"' After 2008 , vacation for me just meant with a view , but & ; are now strong enough that I can make it real ( !!)'",0.7214,positive
2608,219266223895093248,2012-07-01 03:08:36,"' Screening of Baseball in the Time of Cholera ( : , prod & ; me ) at 12 . hosting '",0.0,neutral
2609,218897974242181121,2012-06-30 02:45:18,""" Thanks Dan , you are a good sportsman . I will still donate to as though I ' d lost .",0.5423,positive
2610,218887864769986560,2012-06-30 02:05:08,"' : "" This Is Our Planet "" time - lapse video",0.0,neutral
2611,218357987385933825,2012-06-28 14:59:35,"'"" The Girl Who Fixed the Umlaut """,0.0,neutral
2612,217991440830173184,2012-06-27 14:43:04,"' She was a great woman \ xe2 \ x80 \ x9c : In , , 1941 - 2012",0.6249,positive
2613,217980658058924032,2012-06-27 14:00:13,"' : When it comes to loving someone , you either never did or always will . '",0.5994,positive
2614,217974021562712065,2012-06-27 13:33:51,' Meant to post this link for Merlin :,0.0,neutral
2615,217973460348047360,2012-06-27 13:31:37,"' Merlin fired at full thrust ! Engine half a ton , but power equal to several",-0.3802,negative
2616,216294180014661632,2012-06-22 22:18:45,' Model S review by Motor Trend,0.0,neutral
2617,216293624734953472,2012-06-22 22:16:33,' About to deliver the first ten Model S from !',0.0,neutral
2618,215478323147575297,2012-06-20 16:16:50,' Dragon will use four of side mounted . Can function with up to four out .',0.0,neutral
2619,214831794103664640,2012-06-18 21:27:46,' Just fired our escape rocket engine at full thrust ! to carry on Dragon,-0.4926,negative
2620,214636339474345984,2012-06-18 08:31:06,""" Wore Marquis de Sade outfit for a party last night . Was v popular with who ' d read 50 :)",0.8176,positive
2621,214006215641022467,2012-06-16 14:47:12,"'"" Any sufficiently advanced technology is indistinguishable from magic "" - C . Thanks for the quote , RIP .'",0.5994,positive
2622,213177461180071936,2012-06-14 07:54:02,"' While in , had a great time doing a cameo in latest movie , Machete . Cool studio on old airport .'",0.7506,positive
2623,213170504364863488,2012-06-14 07:26:23,"' Bolden , Administrator , out Dragon at our central test site",0.0,neutral
2624,210057533073797120,2012-06-05 17:16:33,' at Port of for transfer to test in,0.0,neutral
2625,208304203708375040,2012-05-31 21:09:28,' Dragon floating in the Pacific near . scorch visible on the heat shield,0.0,neutral
2626,208223378782420993,2012-05-31 15:48:16,' successful !! Sending fast boat to Dragon lat / long provided by P3 Dragon ',0.658,positive
2627,208204036258803712,2012-05-31 14:31:25,' will also fire during to adjust touchdown point . Next version will land w helicopter precision Dragon ',-0.34,negative
2628,208201556271697922,2012-05-31 14:21:33,' Spaceship departed from the International Space Station . Firing to in ~ 30 Dragon ',-0.34,negative
2629,206118185173389312,2012-05-25 20:23:00,' Space Station spaceship approach vector Dragon,0.0,neutral
2630,206047350240714752,2012-05-25 15:41:31,' Dragon by the International Space Station ! Just awesome ...,0.6588,positive
2631,205723666590334976,2012-05-24 18:15:19,' Dragon over the at our central test site . It will jump soon .,0.0,neutral
2632,205713390335827969,2012-05-24 17:34:28,' The head of the Space Agency and some are visiting today . Looking forward to meeting .',0.0,neutral
2633,205690783880314884,2012-05-24 16:04:39,' : Incredible video from Dragon as it in on the International Space Station .,0.0,neutral
2634,205690246673866752,2012-05-24 16:02:31,"' : The Dragon capsule directly below the at a distance of 2 . 5km , all demonstration for ...'",0.1027,positive
2635,205690152297824257,2012-05-24 16:02:08,' : Dragon is now visible from the space station as a small dot .,0.0,neutral
2636,205544630199132160,2012-05-24 06:23:53,' About 110 away and the is now in direct communication with the Space Station Dragon ',0.0,neutral
2637,205502360112476161,2012-05-24 03:35:55,"' The President just to say . Caller ID was blocked , so at first I thought it was a :)'",-0.2732,negative
2638,205314559542693888,2012-05-23 15:09:40,' Dragon fly by of Space Station for 12 : 47 am time . All green . ',0.0,neutral
2639,204911319260987392,2012-05-22 12:27:20,' Launch video of Falcon 9 from Cape ',0.0,neutral
2640,204883910654570496,2012-05-22 10:38:25,' Navigation bay pointing to deep space and star map being by star tracker one . Yes ! ',0.4574,positive
2641,204882126884188160,2012-05-22 10:31:20,' Dragon spaceship the navigation pod bay door without hesitation . So much than HAL9000 :) ',0.5878,positive
2642,204858156801732608,2012-05-22 08:56:05,"' Also big thanks to the Air Force , and all of our for their support of this mission .'",0.6808,positive
2643,204857362782224384,2012-05-22 08:52:56,"' Huge appreciation for , without whom we could not even have , let alone this far .'",0.5574,positive
2644,204845069772128256,2012-05-22 08:04:05,"' Falcon flew perfectly !! Dragon in orbit , locked and solar active !! like a giant weight just came off my back :)'",0.8902,positive
2645,204839936464134144,2012-05-22 07:43:41,' T minus 60 . Terminal . ',0.0,neutral
2646,204837633766076418,2012-05-22 07:34:32,' T minus 10 ... Entering terminal count ',0.0,neutral
2647,204769845630337024,2012-05-22 03:05:10,' Major milestone : All crash testing is complete for 5 * ( ) safety rating . can now be built for sale to public !',0.1007,positive
2648,204356879789473793,2012-05-20 23:44:11,' Just did an interview with Now . Some of your may be here :,0.0,neutral
2649,204349174618128385,2012-05-20 23:13:34,"' show launch with bad valve . Still , better to stop & ; fix . after launch is not an option .'",-0.4215,negative
2650,203773618222678016,2012-05-19 09:06:31,' Launch aborted : slightly high combustion chamber pressure on engine 5 . Will adjust for in a few days .',-0.296,negative
2651,203760858332016642,2012-05-19 08:15:48,"' Whatever today , we could not have done it without , but are ours alone and me most of all .'",-0.3612,negative
2652,201856175644491777,2012-05-14 02:07:17,' Must remember not to refer to as deadly killing when taking little to see a movie about them ',-0.6597,negative
2653,200751709339926528,2012-05-11 00:58:31,'... which is the critical breakthrough for life to become .',-0.3182,negative
2654,200750929602019328,2012-05-11 00:55:26,' Making large scale rocket propulsion landing work well is a critical step towards a fully transport system ',-0.0516,negative
2655,200748923239940096,2012-05-11 00:47:27,' Landing gear of the thrust propulsive landing rocket done ( next gen Falcon ). First soon .,0.0,neutral
2656,200622424037933056,2012-05-10 16:24:47,"' Meant to say : for first 10 who do 400 in w / o , not nonstop , which would require :)'",0.0,neutral
2657,200373235748052994,2012-05-09 23:54:36,' Model S 300 mile range target ! Prize for the 1st person to do LA - nonstop ( 400 ),0.5562,positive
2658,199736675537125376,2012-05-08 05:45:09,""" Saw The Dictator yesterday . me of ' s . like only yesterday since he was last in power .""",0.3612,positive
2659,198579161382649857,2012-05-05 01:05:36,' Dragon code is written in C ++ on .',0.0,neutral
2660,198577657959563264,2012-05-05 00:59:37,"' Almost done Dragon code with . good so far . Target launch date is May 19 , right after .'",0.4404,positive
2661,198116544855801856,2012-05-03 18:27:19,"' For humanity to have an exciting & ; inspiring future , we cannot be confined to Earth forever . to dream '",0.7906,positive
2662,198115378759610368,2012-05-03 18:22:41,' Definitely . Long term goal of making life . ',0.4019,positive
2663,198113448628981760,2012-05-03 18:15:01,""" Ignition by , & ; Wang book on propulsion , ' s Foundation , ' s """,0.0,neutral
2664,197058383088586753,2012-04-30 20:22:34,"' Woohoo , rocket hold down firing and all good !!'",0.658,positive
2665,197055314246385666,2012-04-30 20:10:22,' T minus five to flame ',0.0,neutral
2666,197049032286281729,2012-04-30 19:45:25,' Flight computer aborted rocket hold down firing . Anomaly . Cycling to,-0.34,negative
2667,197012064152199168,2012-04-30 17:18:31,' : Watch Live Today ! Rocket engine test at 11 : 30 AM / 2 : 30 ! fire 12 : 00 / 3 : 00 . Watch at : ...',-0.4559,negative
2668,196984965114761216,2012-04-30 15:30:50,' Am excited to announce that for an . Mission is to bring affordable solar power to the people !',0.4003,positive
2669,194882663599968256,2012-04-24 20:17:02,' Just confirmed with that May 7th is go for launch of Falcon 9 & ; Dragon to the Space Station ',0.0,neutral
2670,194530307339329536,2012-04-23 20:56:54,' : Really Self Go Since Winning,0.5267,positive
2671,194529917654941696,2012-04-23 20:55:21,' Am pushing launch back a week to do more testing on Dragon code . New date pending with .',0.0,neutral
2672,194275062193463298,2012-04-23 04:02:38,' Just the rocket review at in . Almost time to launch . Pucker factor increasing ...',0.0,neutral
2673,193855140254580736,2012-04-22 00:14:01,' In for the premiere of Baseball in the Time of . Great work by and !',0.6588,positive
2674,193617277231443968,2012-04-21 08:28:51,' I feel to state the obvious fact that is excellent .,0.5719,positive
2675,193078352117108736,2012-04-19 20:47:21,""" Basic premise is that it ' s better to try to address some of the world ' s than to create an aristocracy of wealth """,0.802,positive
2676,193076303426097152,2012-04-19 20:39:12,' Just Giving Pledge with 11 . I hope this announcement to do the same .,0.6486,positive
2677,192865279657771008,2012-04-19 06:40:40,' : Sal Khan of the TIME100 list . Watch the 60Minutes piece on the innovative educator here : ...',0.4404,positive
2678,192701084932907009,2012-04-18 19:48:14,""" When holding my new white cat , I feel a strange desire for Bob ' s Big Boy and with",0.2263,positive
2679,191297895339794432,2012-04-14 22:52:27,' Great work by \ xe2 \ x80 \ x9c : The foundation is nearly complete at the school,0.6249,positive
2680,191005784862236672,2012-04-14 03:31:42,' : My love & with the space cheese on our tour of & ... which was \ xe2 \ x80 \ xa6 h ...',0.6369,positive
2681,189870469908938752,2012-04-11 00:20:22,' Great to meet this eve . Have been a fan of for a billion .',0.7506,positive
2682,189440053674655745,2012-04-09 19:50:03,' Friend told me about the amazing work of plastic surgeon Evil . He was actually saying .',0.3818,positive
2683,189171997425664001,2012-04-09 02:04:53,"' Besides the continuance of life , a base on would be the most exciting adventure ever !'",0.7479,positive
2684,189171083809800194,2012-04-09 02:01:15,' Interview in Nature why we should extend life to,0.1779,positive
2685,188047168844730368,2012-04-05 23:35:14,"' Wow , a owner in just 200 , 000 while racing his Roadster !",0.6239,positive
2686,187953184063492096,2012-04-05 17:21:45,"' Judge lawsuit to take the happy out of "" Happy Meal """,0.7579,positive
2687,187358429902417922,2012-04-04 01:58:25,' Huge in tossing truck through the air . Hope people are .,0.6369,positive
2688,187106340995477504,2012-04-03 09:16:42,""" Also dig Mass Effect . It ' s all fun & until the AI people suck . Maybe we can be their limbic system .""",0.1027,positive
